hop_name	hop_purpose	country	link	brew_value	range_min	range_max	range_mean
Premiant	Bittering	Czech Replublic	https://beermaverick.com/hop/premiant/	Co-Humulone as % of Alpha	18	23	20.5
Premiant	Bittering	Czech Replublic	https://beermaverick.com/hop/premiant/	Total Oils (mL/100g)	1	2	1.5
Premiant	Bittering	Czech Replublic	https://beermaverick.com/hop/premiant/	Myrcene	35	50	42.5
Premiant	Bittering	Czech Replublic	https://beermaverick.com/hop/premiant/	Humulene	20	40	30
Premiant	Bittering	Czech Replublic	https://beermaverick.com/hop/premiant/	Caryophyllene	8	13	10.5
Premiant	Bittering	Czech Replublic	https://beermaverick.com/hop/premiant/	Farnesene	1	3	2
Premiant	Bittering	Czech Replublic	https://beermaverick.com/hop/premiant/	All Others	0	36	36
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Alpha Acid %	2	5	3.5
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Beta Acid %	4	8	6
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Alpha-Beta Ratio	0	1	1
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Co-Humulone as % of Alpha	23	26	24.5
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Total Oils (mL/100g)	0.4	1	0.7
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Myrcene	25	40	32.5
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Humulene	15	30	22.5
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Caryophyllene	6	9	7.5
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	Farnesene	14	20	17
Saaz (CZ)	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-cz/	All Others	1	40	40
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Alpha Acid %	3.5	6	4.8
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Beta Acid %	4	6.5	5.3
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Alpha-Beta Ratio	1	2	1
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Co-Humulone as % of Alpha	20	25	22.5
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Total Oils (mL/100g)	0.5	1	0.8
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Myrcene	25	35	30
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Humulene	15	25	20
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Caryophyllene	6	9	7.5
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	Farnesene	15	20	17.5
Saaz Late	Aroma	Czech Replublic	https://beermaverick.com/hop/saaz-late/	All Others	11	39	39
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Alpha Acid %	4.5	9	6.8
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Beta Acid %	4	11	7.5
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Alpha-Beta Ratio	0	2	1
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Co-Humulone as % of Alpha	23	40	31.5
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Total Oils (mL/100g)	0.8	2	1.4
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Myrcene	35	50	42.5
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Humulene	20	40	30
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Caryophyllene	9	14	11.5
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	Farnesene	0	1	0.5
Sládek	Aroma	Czech Replublic	https://beermaverick.com/hop/sladek/	All Others	0	36	36
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Alpha Acid %	9	16	12.5
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Beta Acid %	6	11	8.5
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Alpha-Beta Ratio	1	3	2
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Co-Humulone as % of Alpha	21	26	23.5
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Total Oils (mL/100g)	1.1	2.5	1.8
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Myrcene	40	60	50
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Humulene	2	5	3.5
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Caryophyllene	5	8	6.5
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	Farnesene	1	3	2
Vital	Dual	Czech Replublic	https://beermaverick.com/hop/vital/	All Others	24	52	52
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Alpha Acid %	5.5	8.5	7
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Beta Acid %	3	5.5	4.3
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Alpha-Beta Ratio	1	3	2
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Co-Humulone as % of Alpha	20	42	31
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Total Oils (mL/100g)	1.2	1.6	1.4
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Myrcene	38	41	39.5
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Humulene	19	22	20.5
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Caryophyllene	2	8	5
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	Farnesene	2	4	3
Aramis	Aroma	France	https://beermaverick.com/hop/aramis/	All Others	25	39	39
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Alpha Acid %	3.8	10	6.9
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Beta Acid %	3.3	4.6	4
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Alpha-Beta Ratio	1	3	2
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Co-Humulone as % of Alpha	24	28	26
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Total Oils (mL/100g)	1.1	3	2.1
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Myrcene	35	60	47.5
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Humulene	15	25	20
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Caryophyllene	2	4	3
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	Farnesene	0	4	2
Barbe Rouge	Aroma	France	https://beermaverick.com/hop/barbe-rouge/	All Others	7	48	48
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Alpha Acid %	3.8	8.5	6.2
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Beta Acid %	2.4	3.3	2.9
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Alpha-Beta Ratio	1	4	2
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Co-Humulone as % of Alpha	42	47	44.5
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Total Oils (mL/100g)	1.1	1.6	1.4
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Myrcene	37	39	38
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Humulene	33	35	34
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Caryophyllene	3	4	3.5
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	Farnesene	NA	NA	NA
Bouclier	Aroma	France	https://beermaverick.com/hop/bouclier/	All Others	22	27	27
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Alpha Acid %	4.6	7	5.8
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Beta Acid %	4.5	6.6	5.6
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Alpha-Beta Ratio	1	2	1
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Co-Humulone as % of Alpha	25	30	27.5
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Total Oils (mL/100g)	1.8	2.2	2
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Myrcene	65	75	70
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Humulene	1	2	1.5
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Caryophyllene	26	27	26.5
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	Farnesene	0	1	0.5
Elixir	Aroma	France	https://beermaverick.com/hop/elixir/	All Others	0	8	8
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Alpha Acid %	6.5	8.5	7.5
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Beta Acid %	3.1	3.8	3.5
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Alpha-Beta Ratio	2	3	2
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Co-Humulone as % of Alpha	29	39	34
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Total Oils (mL/100g)	1	1.5	1.3
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Myrcene	59	65	62
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Humulene	9	13	11
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Caryophyllene	3	4	3.5
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	Farnesene	2	4	3
Mistral	Dual	France	https://beermaverick.com/hop/mistral/	All Others	14	27	27
Petit Blanc	Aroma	France	https://beermaverick.com/hop/petit-blanc/	Alpha Acid %	2	4	3
Petit Blanc	Aroma	France	https://beermaverick.com/hop/petit-blanc/	Beta Acid %	5	6	5.5
Petit Blanc	Aroma	France	https://beermaverick.com/hop/petit-blanc/	Alpha-Beta Ratio	0	1	1
Petit Blanc	Aroma	France	https://beermaverick.com/hop/petit-blanc/	Co-Humulone as % of Alpha	NA	NA	15
Petit Blanc	Aroma	France	https://beermaverick.com/hop/petit-blanc/	Total Oils (mL/100g)	0.5	0.8	0.7
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Alpha Acid %	1	4	2.5
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Beta Acid %	3	6	4.5
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Alpha-Beta Ratio	0	1	1
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Co-Humulone as % of Alpha	20	27	23.5
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Total Oils (mL/100g)	0.6	0.8	0.7
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Myrcene	35	52	43.5
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Humulene	13	21	17
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Caryophyllene	8	10	9
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	Farnesene	0	1	0.5
Strisselspalt	Aroma	France	https://beermaverick.com/hop/strisselspalt/	All Others	16	44	44
Tardif de Bourgogne	Aroma	France	https://beermaverick.com/hop/tardif-de-bourgogne/	Alpha Acid %	2.2	5.3	3.8
Tardif de Bourgogne	Aroma	France	https://beermaverick.com/hop/tardif-de-bourgogne/	Beta Acid %	3.1	5.8	4.5
Tardif de Bourgogne	Aroma	France	https://beermaverick.com/hop/tardif-de-bourgogne/	Alpha-Beta Ratio	0	2	1
Tardif de Bourgogne	Aroma	France	https://beermaverick.com/hop/tardif-de-bourgogne/	Co-Humulone as % of Alpha	NA	NA	20
Tardif de Bourgogne	Aroma	France	https://beermaverick.com/hop/tardif-de-bourgogne/	Total Oils (mL/100g)	0.4	0.9	0.7
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Alpha Acid %	3	9	6
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Beta Acid %	4	5.5	4.8
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Alpha-Beta Ratio	1	2	1
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Co-Humulone as % of Alpha	20	23	21.5
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Total Oils (mL/100g)	1.2	2	1.6
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Myrcene	55	61	58
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Humulene	10	16	13
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Caryophyllene	2	3	2.5
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	Farnesene	0	1	0.5
Triskel	Aroma	France	https://beermaverick.com/hop/triskel/	All Others	19	33	33
Akoya	Aroma	Germany	https://beermaverick.com/hop/akoya/	Alpha Acid %	9	10	9.5
Akoya	Aroma	Germany	https://beermaverick.com/hop/akoya/	Beta Acid %	4	5	4.5
Akoya	Aroma	Germany	https://beermaverick.com/hop/akoya/	Alpha-Beta Ratio	2	3	2
Akoya	Aroma	Germany	https://beermaverick.com/hop/akoya/	Co-Humulone as % of Alpha	27	30	28.5
Akoya	Aroma	Germany	https://beermaverick.com/hop/akoya/	Total Oils (mL/100g)	1.5	2	1.8
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Alpha Acid %	9	13	11
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Beta Acid %	4.5	6	5.3
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Alpha-Beta Ratio	2	3	2
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Co-Humulone as % of Alpha	40	42	41
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Total Oils (mL/100g)	1.6	2.4	2
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Myrcene	57	59	58
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Humulene	NA	NA	NA
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Caryophyllene	NA	NA	NA
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	Farnesene	NA	NA	NA
Ariana	Aroma	Germany	https://beermaverick.com/hop/ariana/	All Others	41	43	43
Aurum	Aroma	Germany	https://beermaverick.com/hop/aurum/	Alpha Acid %	3.5	5.7	4.6
Aurum	Aroma	Germany	https://beermaverick.com/hop/aurum/	Beta Acid %	NA	NA	3.1
Aurum	Aroma	Germany	https://beermaverick.com/hop/aurum/	Co-Humulone as % of Alpha	20	23	21.5
Aurum	Aroma	Germany	https://beermaverick.com/hop/aurum/	Total Oils (mL/100g)	0.5	1.7	1.1
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Alpha Acid %	4.5	7.8	6.2
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Beta Acid %	2.9	3.7	3.3
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Alpha-Beta Ratio	1	3	2
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Co-Humulone as % of Alpha	39	48	43.5
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Total Oils (mL/100g)	0.8	2.2	1.5
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Myrcene	40	50	45
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Humulene	29	31	30
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Caryophyllene	7	8	7.5
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	Farnesene	0	1	0.5
Brewer's Gold (GR)	Bittering	Germany	https://beermaverick.com/hop/brewers-gold/	All Others	10	24	24
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Alpha Acid %	2	5	3.5
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Beta Acid %	5	10	7.5
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Alpha-Beta Ratio	0	1	1
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Co-Humulone as % of Alpha	15	22	18.5
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Total Oils (mL/100g)	0.7	2.1	1.4
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Myrcene	63	64	63.5
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Humulene	NA	NA	NA
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Caryophyllene	NA	NA	NA
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	Farnesene	NA	NA	NA
Callista	Aroma	Germany	https://beermaverick.com/hop/callista/	All Others	36	37	37
Diamant	Aroma	Germany	https://beermaverick.com/hop/diamant/	Alpha Acid %	7	7.5	7.3
Diamant	Aroma	Germany	https://beermaverick.com/hop/diamant/	Co-Humulone as % of Alpha	18	20	19
Diamant	Aroma	Germany	https://beermaverick.com/hop/diamant/	Total Oils (mL/100g)	1.5	1.7	1.6
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Alpha Acid %	9	12	10.5
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Beta Acid %	4	7	5.5
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Alpha-Beta Ratio	1	3	2
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Co-Humulone as % of Alpha	22	35	28.5
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Total Oils (mL/100g)	0.8	2.2	1.5
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Myrcene	50	75	62.5
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Humulene	0	3	1.5
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Caryophyllene	0	2	1
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	Farnesene	0	1	0.5
Hallertau Blanc	Aroma	Germany	https://beermaverick.com/hop/hallertau-blanc/	All Others	19	50	50
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Alpha Acid %	7	10	8.5
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Beta Acid %	5	7	6
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Alpha-Beta Ratio	1	2	2
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Co-Humulone as % of Alpha	NA	NA	20
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Total Oils (mL/100g)	1.7	1.8	1.8
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Myrcene	62	64	63
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Humulene	16	18	17
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Caryophyllene	4	5	4.5
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	Farnesene	0	1	0.5
Hallertau Gold	Aroma	Germany	https://beermaverick.com/hop/hallertau-gold/	All Others	12	18	18
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Alpha Acid %	3	5.5	4.3
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Beta Acid %	3	5	4
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Alpha-Beta Ratio	1	2	1
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Co-Humulone as % of Alpha	18	28	23
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Total Oils (mL/100g)	0.7	1.3	1
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Myrcene	15	16	15.5
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Humulene	55	56	55.5
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Caryophyllene	14	15	14.5
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	Farnesene	0	1	0.5
Hallertau Mittelfrüh	Aroma	Germany	https://beermaverick.com/hop/hallertau-mittelfruh/	All Others	12	16	16
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Alpha Acid %	4.6	7	5.8
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Beta Acid %	3	6	4.5
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Alpha-Beta Ratio	1	2	2
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Co-Humulone as % of Alpha	23	30	26.5
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Total Oils (mL/100g)	0.5	1.9	1.2
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Myrcene	17	32	24.5
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Humulene	35	50	42.5
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Caryophyllene	10	15	12.5
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	Farnesene	0	1	0.5
Hallertau Tradition	Aroma	Germany	https://beermaverick.com/hop/hallertau-tradition/	All Others	2	38	38
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Alpha Acid %	12	17	14.5
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Beta Acid %	4	5.5	4.8
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Alpha-Beta Ratio	2	4	3
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Co-Humulone as % of Alpha	32	38	35
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Total Oils (mL/100g)	1.4	2.4	1.9
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Myrcene	30	50	40
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Humulene	30	45	37.5
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Caryophyllene	7	12	9.5
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	Farnesene	0	1	0.5
Herkules	Bittering	Germany	https://beermaverick.com/hop/herkules/	All Others	0	33	33
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Alpha Acid %	1.5	5	3.3
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Beta Acid %	2.5	6	4.3
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Alpha-Beta Ratio	0	2	1
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Co-Humulone as % of Alpha	17	25	21
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Total Oils (mL/100g)	0.5	1.3	0.9
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Myrcene	15	30	22.5
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Humulene	20	30	25
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Caryophyllene	8	13	10.5
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	Farnesene	0	1	0.5
Hersbrucker	Aroma	Germany	https://beermaverick.com/hop/hersbrucker/	All Others	26	57	57
Huell Melon	Aroma	Germany	https://beermaverick.com/hop/huell-melon/	Alpha Acid %	6.9	8	7.5
Huell Melon	Aroma	Germany	https://beermaverick.com/hop/huell-melon/	Beta Acid %	6	8	7
